Choose a color,色を選択してください,
Choose an icon,アイコンを選択します,
Choose authentication method to be used by all users,すべてのユーザーが使用する認証方法を選択します,
City,市,
City/Town,市/町,
Clear,クリア,
Clear & Add Template,テンプレートをクリアして追加します,
Clear & Add template,テンプレートをクリアして追加します,
Clear All,すべてをクリアします,
Clear Cache and Reload,キャッシュをクリアしてリロードします,
Clear Error Logs,クリアエラーログ,
Clear Filters,フィルターをクリアします,
Clear Logs After (days),後のログをクリアする（日）,
Clear User Permissions,ユーザー許可をクリアします,
Clear the email message and add the template,電子メールメッセージをクリアし、テンプレートを追加します,
"Clearing end date, as it cannot be in the past for published pages.",公開されたページでは過去にはできないため、終了日をクリアします。,
Click On Customize to add your first widget,カスタマイズをクリックして、最初のウィジェットを追加します,
Click here,ここをクリック,
Click on a file to select it.,ファイルをクリックして選択します。,
Click on the button to log in to {0},ボタンをクリックして{0}にログインします,
Click on the link below to approve the request,以下のリンクをクリックして、リクエストを承認します,
Click on the link below to complete your registration and set a new password,以下のリンクをクリックして登録を完了し、新しいパスワードを設定します,
Click on the link below to download your data,以下のリンクをクリックして、データをダウンロードしてください,
Click on the link below to verify your request,以下のリンクをクリックして、リクエストを確認してください,
Click on {0} to generate Refresh Token.,{0}をクリックして、リフレッシュトークンを生成します。,
Click table to edit,テーブルをクリックして編集します,
Click to Set Dynamic Filters,クリックして動的フィルターを設定します,
Click to Set Filters,クリックしてフィルターを設定します,
Click to sort by {0},クリックして{0}で並べ替えます,
Clicked,クリックしました,
Client,クライアント,
Client Code,クライアントコード,
Client Credentials,クライアントの資格情報,
Client ID,クライアントID,
Client Id,クライアントID,
Client Information,クライアント情報,
Client Metadata,クライアントメタデータ,
Client Script,クライアントスクリプト,
Client Secret,クライアントの秘密,
Client Secret Basic,クライアントシークレットベーシック,
Client Secret Post,クライアントの秘密の投稿,
Client URI,クライアントURI,
Client URLs,クライアントURL,
Client script,クライアントスクリプト,
Close,近い,
Close Condition,近い状態,
Close properties,プロパティを閉じます,
Closed,閉じた,
Cmd+Enter to add comment,CMD+コメントを追加するには入力します,
Code,コード,
Code Challenge,コードチャレンジ,
Code Editor Type,コードエディタータイプ,
Code challenge method,コードチャレンジ方法,
Collapse,崩壊,
Collapse All,すべて崩壊します,
Collapsible,折りたたみ可能,
Collapsible Depends On,折りたたみは依存します,
Collapsible Depends On (JS),折りたたみ式は（js）に依存します,
Color,色,
Column,カラム,
Column 1,列1,
Column 2,列2,
Column <b>{0}</b> already exist.,列<b> {0} </b>はすでに存在します。,
Column Break,列休憩,
Column Labels:,列ラベル：,
Column Name,列名,
Column Name cannot be empty,列名を空にすることはできません,
Column Width,列幅,
Column width cannot be zero.,列の幅はゼロではありません。,
Column {0},列{0},
Columns,列,
Columns / Fields,列 /フィールド,
Columns based on,に基づく列,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,助成金タイプ（<code> {0} </code>）と応答タイプ（<code> {1} </code>）の組み合わせが許可されていません,
Comm10E,comm10e,
Comment,コメント,
Comment By,コメント,
Comment Email,コメントメール,
Comment Type,コメントタイプ,
Comment can only be edited by the owner,コメントは所有者によってのみ編集できます,
Comment limit,コメントの制限,
Comment limit per hour,1時間あたりのコメント制限,
Comment publicity can only be updated by the original author or a System Manager.,コメント宣伝は、元の著者またはシステムマネージャーによってのみ更新できます。,
Comments,コメント,
Comments and Communications will be associated with this linked document,コメントとコミュニケーションは、このリンクされたドキュメントに関連付けられます,
Comments cannot have links or email addresses,コメントはリンクやメールアドレスを持つことはできません,
Commercial Rounding,商業丸め,
Commit,専念,
Committed,コミット,
Common names and surnames are easy to guess.,一般的な名前と姓は簡単に推測できます。,
Communication,コミュニケーション,
Communication Link,通信リンク,
Communication Type,通信タイプ,
Communication secret not set,コミュニケーションの秘密は設定されていません,
Compact Item Print,コンパクトなアイテムプリント,
Company History,会社の歴史,
Company Introduction,会社の紹介,
Company Name,会社名,
Compare Versions,バージョンを比較します,
Compilation warning,編集警告,
Compiled Successfully,正常にコンパイルされました,
Complete,完了,
Complete By,完了します,
Complete Registration,完全な登録,
Completed,完了しました,
Completed By Role,役割によって完了しました,
Completed By User,ユーザーによって完了しました,
Component,成分,
Compose Email,メールを作成します,
Compressed,圧縮,
Condition,状態,
Condition JSON,条件JSON,
Condition description,条件の説明,
Conditions,条件,
Config,config,
Configuration,構成,
Configure Chart,チャートを構成します,
Configure Columns,列を構成します,
Configure Recorder,レコーダーを構成します,
Configure columns for {0},{0}の列を構成する,
"Configure how amended documents will be named.<br>

Default behaviour is to follow an amend counter which adds a number to the end of the original name indicating the amended version. <br>

Default Naming will make the amended document to behave same as new documents.","修正されたドキュメントの名前の名前を構成します。<br>

デフォルトの動作は、修正バージョンを示す元の名前の最後に数字を追加する修正カウンターに従うことです。 <br>

デフォルトの命名により、修正されたドキュメントが新しいドキュメントと同じように動作するようになります。",
"Configure various aspects of how document naming works like naming series, current counter.",命名シリーズ、Current Counterなどのドキュメントネーミングがどのように機能するかのさまざまな側面を構成します。,
Confirm,確認する,
Confirm Access,アクセスを確認します,
Confirm Deletion of Account,アカウントの削除を確認します,
Confirm New Password,新しいパスワードを確認します,
Confirm Password,パスワードを認証する,
Confirm Request,リクエストを確認してください,
Confirmation Email Template,確認メールテンプレート,
Confirmed,確認済み,
"Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=""_blank"" href=""{0}"">here</a>.","モジュールのセットアップを完了しておめでとうございます。詳細を知りたい場合は、ドキュメントを参照できます<a target = ""_ blank"" href = ""{0}""> here </a>。",
Connect to {},{}に接続します,
Connected App,接続されたアプリ,
Connected User,接続されたユーザー,
Connected to QZ Tray!,QZトレイに接続！,
Connection Lost,接続が失われました,
Connection Success,接続の成功,
Connection lost. Some features might not work.,接続が失われました。いくつかの機能が機能しない場合があります。,
Connections,接続,
Console,コンソール,
Console Log,コンソールログ,
Console Logs can not be deleted,コンソールログは削除できません,
Constraints,制約,
Contact,接触,
Contact Details,連絡先の詳細,
Contact Email,メールにお問い合わせください,
Contact Numbers,連絡先番号,
Contact Phone,電話に連絡してください,
Contact Synced with Google Contacts.,Googleの連絡先と同期した連絡先。,
Contact Us,お問い合わせ,
Contact Us Settings,設定にお問い合わせください,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",「販売クエリ、サポートクエリ」などの連絡先オプションは、それぞれ新しい行で、またはコンマで区切られています。,
Contacts,連絡先,
Contains {0} security fix,{0}セキュリティ修正が含まれます,
Contains {0} security fixes,{0}セキュリティ修正が含まれます,
Content,コンテンツ,
Content (HTML),コンテンツ（HTML）,
Content (Markdown),コンテンツ（マークダウン）,
Content Hash,コンテンツハッシュ,
Content Type,コンテンツタイプ,
Content data shoud be a list,コンテンツデータはリストになります,
Content type for building the page,ページを構築するためのコンテンツタイプ,
Context,コンテクスト,
Context Script,コンテキストスクリプト,
Continue,続く,
Contributed,貢献しました,
Contribution Document Name,寄付文書名,
Contribution Status,貢献ステータス,
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.",このソーシャルログインキーを使用して、新しいユーザーがサインアップできるかどうかを制御します。設定されていない場合、ウェブサイトの設定が尊重されます。,
Copied to clipboard.,クリップボードにコピーされました。,
Copy Link,リンクをコピーします,
Copy embed code,埋め込みコードをコピーします,
Copy error to clipboard,エラーをクリップボードにコピーします,
Copy to Clipboard,クリップボードにコピーします,
Copyright,著作権,
Core,コア,
Core DocTypes cannot be customized.,Core Doctypesをカスタマイズすることはできません。,
Core Modules {0} cannot be searched in Global Search.,コアモジュール{0}は、グローバル検索で検索できません。,
Correct version :,正しいバージョン：,
Could not connect to outgoing email server,発信電子メールサーバーに接続できませんでした,
Could not find {0},{0}が見つかりませんでした,
Could not map column {0} to field {1},列{0}をフィールド{1}にマップできませんでした,
Could not parse field: {0},フィールドを解析できませんでした：{0},
Could not start up: ,起動できませんでした：,
"Couldn't save, please check the data you have entered",保存できませんでした。入力したデータを確認してください,
Count,カウント,
Count Customizations,カスタマイズをカウントします,
Count Filter,カウントフィルター,
Count of linked documents,リンクされたドキュメントのカウント,
Counter,カウンタ,
Country,国,
Country Code Required,国コードが必要です,
Country Name,国名,
County,郡,
Cr,cr,Number system
Create,作成する,
Create & Continue,作成して続行します,
Create Address,アドレスを作成します,
Create Card,カードを作成します,
Create Chart,チャートを作成します,
Create Child Doctype,Child Doctypeを作成します,
Create Contacts from Incoming Emails,着信電子メールから連絡先を作成します,
Create Entry,エントリを作成します,
Create Letter Head,文字ヘッドを作成します,
Create Log,ログを作成します,
Create New,新しいものを作成します,
Create New DocType,新しいDoctypeを作成します,
Create New Kanban Board,新しいカンバンボードを作成します,
Create User Email,ユーザーメールを作成します,
Create a New Format,新しいフォーマットを作成します,
Create a Reminder,リマインダーを作成します,
Create a new ...,新しいものを作成します...,
Create a new record,新しいレコードを作成します,
Create a new {0},新しい{0}を作成します,
Create a {0} Account,{0}アカウントを作成します,
Create or Edit Print Format,印刷形式を作成または編集します,
Create or Edit Workflow,ワークフローを作成または編集します,
Create your first {0},最初の{0}を作成します,
Create your workflow visually using the Workflow Builder.,ワークフロービルダーを使用して、視覚的にワークフローを作成します。,
Created,作成されました,
Created At,で作成されました,
Created By,によって作成されました,
Created Custom Field {0} in {1},{1}でカスタムフィールド{0}を作成しました,
Created On,に作成されました,
Creating {0},{0}を作成する,
Creation of this document is only permitted in developer mode.,このドキュメントの作成は、開発者モードでのみ許可されています。,
Cron,クロン,
Cron Format,クロン形式,
Cron format is required for job types with Cron frequency.,CRON周波数のジョブタイプには、CRON形式が必要です。,
Crop,作物,
Ctrl + Down,ctrl + down,
Ctrl + Up,ctrl + up,
Ctrl+Enter to add comment,ctrl+入力してコメントを追加します,
Currency,通貨,
Currency Name,通貨名,
Currency Precision,通貨精度,
"Currency list stores the currency value, its symbol and fraction unit",通貨リストは、通貨価値、そのシンボル、および分数単位を保存します,
Current,現在,
Current Job ID,現在のジョブID,
Current Value,現在の値,
Current status,現在のステータス,
Currently Viewing,現在表示されています,
Custom,カスタム,
Custom Base URL,カスタムベースURL,
Custom Block Name,カスタムブロック名,
Custom Blocks,カスタムブロック,
Custom CSS,カスタムCSS,
Custom Configuration,カスタム構成,
Custom Delimiters,カスタムデリミター,
Custom DocPerm,カスタムdocperm,
Custom Document Types (Select Permission),カスタムドキュメントタイプ（許可を選択）,
Custom Document Types Limit Exceeded,カスタムドキュメントタイプの制限が超えられました,
Custom Documents,カスタムドキュメント,
Custom Field,カスタムフィールド,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,カスタムフィールド{0}は管理者によって作成され、管理者アカウントを介してのみ削除できます。,
Custom Fields can only be added to a standard DocType.,カスタムフィールドは、標準のDoctypeにのみ追加できます。,
Custom Fields cannot be added to core DocTypes.,Core Doctypesにカスタムフィールドを追加することはできません。,
Custom Footer,カスタムフッター,
Custom Format,カスタム形式,
Custom Group Search,カスタムグループ検索,
"Custom Group Search if filled needs to contain the user placeholder {0}, eg uid={0},ou=users,dc=example,dc=com",カスタムグループ検索充填が必要な場合は、ユーザープレースホルダー{0}、例えばuid = {0}、ou = user、dc = example、dc = com,
Custom HTML,カスタムHTML,
Custom HTML Block,カスタムHTMLブロック,
Custom HTML Help,カスタムHTMLヘルプ,
"Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'Group Object Class' are entered",Custom LDAP Directoyが選択された場合、「LDAPグループメンバー属性」と「グループオブジェクトクラス」が入力されていることを確認してください,
Custom Label,カスタムラベル,
Custom Menu Items,カスタムメニュー項目,
Custom Options,カスタムオプション,
Custom Overrides,カスタムオーバーライド,
Custom Report,カスタムレポート,
Custom Reports,カスタムレポート,
Custom Role,カスタムロール,
Custom SCSS,カスタムSCSS,
Custom Sidebar Menu,カスタムサイドバーメニュー,
Custom field renamed to {0} successfully.,{0}に変更されたカスタムフィールド。,
"Custom get_list method for {0} must return a QueryBuilder object or None, got {1}",{0}のカスタムget_listメソッドは、querybuilderオブジェクトを返す必要があります。,
Custom?,カスタム？,
Customization,カスタマイズ,
Customizations Discarded,カスタマイズが破棄されました,
Customizations Reset,カスタマイズリセット,
Customizations for <b>{0}</b> exported to:<br>{1},<b> {0} </b>のカスタマイズ：<br> {1},
Customize,カスタマイズ,
Customize Child Table,チャイルドテーブルをカスタマイズします,
Customize Dashboard,ダッシュボードをカスタマイズします,
Customize Form,フォームをカスタマイズします,
Customize Form - {0},フォームをカスタマイズ -  {0},
Customize Form Field,フォームフィールドをカスタマイズします,
Cut,カット,
Cyan,シアン,
DELETE,消去,
DESC,desc,
DLE,dle,
DRAFT,下書き,
Daily,毎日,
Daily Event Digest is sent for Calendar Events where reminders are set.,リマインダーが設定されているカレンダーイベントには、毎日のイベントダイジェストが送信されます。,
Daily Events should finish on the Same Day.,毎日のイベントは同じ日に終了するはずです。,
Daily Long,毎日長い,
Daily Maintenance,毎日のメンテナンス,
Danger,危険,
Dark,暗い,
Dark Color,暗色,
Dark Theme,暗いテーマ,
Dashboard,ダッシュボード,
Dashboard Chart,ダッシュボードチャート,
Dashboard Chart Field,ダッシュボードチャートフィールド,
Dashboard Chart Link,ダッシュボードチャートリンク,
Dashboard Chart Source,ダッシュボードチャートソース,
Dashboard Manager,ダッシュボードマネージャー,
Dashboard Name,ダッシュボード名,
Dashboard Settings,ダッシュボード設定,
Dashboard View,ダッシュボードビュー,
Dashboards,ダッシュボード,
Data,データ,
Data Clipped,データが切り取られました,
Data Export,データエクスポート,
Data Import,データインポート,
Data Import Log,データインポートログ,
Data Import Template,データインポートテンプレート,
Data Too Long,データが長すぎます,
Database,データベース,
Database Engine,データベースエンジン,
Database Processes,データベースプロセス,
Database Row Size Utilization,データベースの行サイズの使用率,
Database Storage Usage By Tables,テーブルによるデータベースストレージの使用,
Database Table Row Size Limit,データベーステーブルの行のサイズ制限,
"Database Table Row Size Utilization: {0}%, this limits number of fields you can add.",データベーステーブルの行サイズの使用率：{0}％、これにより追加できるフィールドの数が制限されます。,
Database Version,データベースバージョン,
Date,日付,
Date Format,日付形式,
Date Range,日付範囲,
Date and Number Format,日付と数値形式,
Date {0} must be in format: {1},日付{0}は形式でなければなりません：{1},
Dates are often easy to guess.,日付はしばしば簡単に推測できます。,
Datetime,DateTime,
Day,日,
Day of Week,曜日,
Days,日,Duration
Days After,数日後,
Days Before,数日前,
Days Before or After,数日前または後,
Deadlock Occurred,デッドロックが発生しました,
Dear,親愛なる,
"Dear System Manager,",親愛なるシステムマネージャー、,
"Dear User,",親愛なるユーザー、,
Dear {0},親愛なる{0},
Debug Log,デバッグログ,
Decimal Separator must be '.' when Quoting is set to Non-numeric,小桁分離器は「。」でなければなりません。引用が非数値に設定されている場合,
Decimal Separator must be a single character,小桁セパレーターは単一の文字でなければなりません,
Default,デフォルト,
Default Address Template cannot be deleted,デフォルトのアドレステンプレートを削除できません,
Default Amendment Naming,デフォルトの修正命名,
Default App,デフォルトアプリ,
Default Email Template,デフォルトの電子メールテンプレート,
Default Inbox,デフォルトの受信トレイ,
Default Incoming,デフォルトの着信,
Default Letter Head,デフォルトの文字ヘッド,
Default Naming,デフォルトの命名,
Default Outgoing,デフォルトの発信,
Default Portal Home,デフォルトのポータルホーム,
Default Print Format,デフォルトの印刷形式,
Default Print Language,デフォルトの印刷言語,
Default Redirect URI,デフォルトのリダイレクトURI,
Default Role at Time of Signup,サインアップ時にデフォルトの役割,
Default Sending,デフォルトの送信,
Default Sending and Inbox,デフォルトの送信と受信トレイ,
Default Sort Field,デフォルトのソートフィールド,
Default Sort Order,デフォルトのソート順序,
Default Template For Field,フィールドのデフォルトテンプレート,
Default Theme,デフォルトのテーマ,
Default User Role,デフォルトのユーザーロール,
Default User Type,デフォルトのユーザータイプ,
Default Value,デフォルト値,
Default View,デフォルトビュー,
Default Workspace,デフォルトワークスペース,
Default display currency,デフォルトの表示通貨,
Default for 'Check' type of field {0} must be either '0' or '1',「チェック」のデフォルトフィールドのタイプ{0}は「0」または「1」でなければなりません,
Default value for {0} must be in the list of options.,{0}のデフォルト値は、オプションのリストにある必要があります。,
Default {0},デフォルト{0},
"Default: ""Contact Us""",デフォルト：「お問い合わせ」,
DefaultValue,defaultValue,
Defaults,デフォルト,
Defaults Updated,デフォルトが更新されました,
Defines actions on states and the next step and allowed roles.,州と次のステップでのアクションを定義し、役割を許可します。,
Defines workflow states and rules for a document.,ドキュメントのワークフロー状態とルールを定義します。,
Delayed,遅延,
Delete,消去,
Delete Account,アカウントを削除します,
Delete All,すべてを削除します,
Delete Data,データを削除します,
Delete Kanban Board,Kanbanボードを削除します,
Delete and Generate New,削除して新しい生成,
Delete comment?,コメントを削除しますか？,
Delete this record to allow sending to this email address,このレコードを削除して、このメールアドレスに送信できるようにします,
Deleted,削除されました,
Deleted DocType,削除されたdoctype,
Deleted Document,削除されたドキュメント,
Deleted Name,削除された名前,
Deleted all documents successfully,すべてのドキュメントを正常に削除しました,
Deleting {0},{0}削除,
Deleting {0} records...,{0}レコードの削除...,
Deleting {0}...,{0}を削除します...,
Deletion Steps ,削除手順,
Deletion of this document is only permitted in developer mode.,このドキュメントの削除は、開発者モードでのみ許可されます。,
Delimiter Options,デリミターオプション,
Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,デリミッターの検出に失敗しました。カスタムデリミターを有効にし、データに従ってデリミタオプションを調整してください。,
Delimiter must be a single character,Delimiterは単一の文字でなければなりません,
Delivery Status,配達ステータス,
Deny,拒否,
Department,部門,
Dependencies,依存関係,
Dependencies & Licenses,依存関係とライセンス,
Depends On,に依存します,
Descendants Of,の子孫,
Descendants Of (inclusive),（包括的）の子孫,
Description,説明,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)",リストページの説明、プレーンテキストでは、数行しかありません。 （最大200文字）,
Description to inform the user about any action that is going to be performed,実行される予定のアクションについてユーザーに通知する説明,
Designation,指定,
Desk Access,デスクアクセス,
Desk Settings,デスク設定,
Desk Theme,デスクのテーマ,
Desk User,デスクユーザー,
Desktop Icon,デスクトップアイコン,
Desktop Icon already exists,デスクトップアイコンはすでに存在しています,
Details,詳細,
Detect CSV type,CSVタイプを検出します,
Did not add,追加しませんでした,
Did not remove,削除しませんでした,
Diff,diff,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",このドキュメントが存在する可能性があります。「オープン」、「保留中の承認」など。,
Digits,数字,
Directory Server,ディレクトリサーバー,
Disable Auto Refresh,自動更新を無効にします,
Disable Automatic Recency Filters,自動Remencyフィルターを無効にします,
Disable Change Log Notification,変更ログ通知を無効にします,
Disable Comment Count,コメント数を無効にします,
Disable Comments,コメントを無効にします,
Disable Contact Us Page,無効にするページにお問い合わせください,
Disable Count,カウントを無効にします,
Disable Document Sharing,ドキュメント共有を無効にします,
Disable Likes,いいね！を無効にします,
Disable Report,レポートを無効にします,
Disable SMTP server authentication,SMTPサーバー認証を無効にします,
Disable Sidebar Stats,サイドバー統計を無効にします,
Disable Signup for your site,サイトのサインアップを無効にします,
Disable Standard Email Footer,標準の電子メールフッターを無効にします,
Disable System Update Notification,システム更新通知を無効にします,
Disable Username/Password Login,ユーザー名/パスワードログインを無効にします,
Disable signups,サインアップを無効にします,
Disabled,無効,
Disabled Auto Reply,無効な自動応答,
Discard,破棄,
Discard {0},{0}を破棄します,
Discard?,破棄？,
Discarded,廃棄されました,
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,免責事項：これらのインデックスは、この録音中に実行されるデータとクエリに基づいて提案されています。これらの提案は助けになるかもしれません。,
Discussion Reply,ディスカッション返信,
Discussion Topic,ディスカッショントピック,
Dismiss,却下する,Stop showing the onboarding widget.
Display,画面,
Display Depends On,ディスプレイは依存します,
Display Depends On (JS),ディスプレイは（js）に依存します,
Divider,仕切り,
Do Not Create New User ,新しいユーザーを作成しないでください,
Do not create new user if user with email does not exist in the system,電子メールを持っているユーザーがシステムに存在しない場合、新しいユーザーを作成しないでください,
Do not edit headers which are preset in the template,テンプレートでプリセットされたヘッダーを編集しないでください,
Do you still want to proceed?,まだ進みたいですか？,
Do you want to cancel all linked documents?,リンクされたすべてのドキュメントをキャンセルしますか？,
Doc Event,docイベント,
Doc Events,ドキュメントイベント,
Doc Status,ドキュメントステータス,
DocField,Docfield,
DocPerm,docperm,
DocShare,docshare,
"DocStatus of the following states have changed:<br><strong>{0}</strong><br>
				Do you want to update the docstatus of existing documents in those states?<br>
				This does not undo any effect bought in by the document's existing docstatus.
				","次の状態のdocstatusが変更されました：<br> <strong> {0} </strong> <br>
				これらの州の既存のドキュメントのdocstatusを更新しますか？<br>
				これは、ドキュメントの既存のdocstatusによって購入された効果を取り消すことはありません。",
DocType,Doctype,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,doctype <b> {0} </b>フィールドに提供<b> {1} </b>は、少なくとも1つのリンクフィールドを持っている必要があります,
DocType Action,Doctypeアクション,
DocType Event,Doctypeイベント,
DocType Layout,Doctypeレイアウト,
DocType Layout Field,Doctypeレイアウトフィールド,
DocType Link,Doctypeリンク,
DocType State,Doctype State,
DocType View,Doctypeビュー,
DocType can not be merged,Doctypeをマージすることはできません,
DocType can only be renamed by Administrator,Doctypeは管理者のみ変更できます,
DocType is a Table / Form in the application.,Doctypeは、アプリケーションのテーブル /フォームです。,
DocType must be Submittable for the selected Doc Event,Doctypeは、選択したDocイベントのために提出可能でなければなりません,
DocType must be a string,Doctypeは文字列でなければなりません,
DocType must have atleast one field,Doctypeには、少なくとも1つのフィールドが必要です,
DocType not supported by Log Settings.,doctypeログ設定ではサポートされていません。,
DocType on which this Workflow is applicable.,このワークフローが適用されるDoctype。,
DocType required,Doctypeが必要です,
DocType {0} does not exist.,Doctype {0}は存在しません。,
DocType {} not found,Doctype {}見つかりません,
DocType's name should not start or end with whitespace,Doctypeの名前は、Whitespaceで開始または終了するべきではありません,
"DocTypes cannot be modified, please use {0} instead",Doctypesは変更できません。代わりに{0}を使用してください,
Doctype,Doctype,
Doctype name is limited to {0} characters ({1}),Doctype名は{0}文字（{1}）に制限されています,
Doctype required,Doctypeが必要です,
Document,書類,
Document Actions,ドキュメントアクション,
Document Follow,ドキュメントフォローしてください,
Document Follow Notification,ドキュメントは通知に従います,
Document Link,ドキュメントリンク,
Document Linking,ドキュメントリンク,
Document Links,ドキュメントリンク,
Document Links Row #{0}: Could not find field {1} in {2} DocType,documents links row＃{0}：{2} doctypeでフィールド{1}を見つけることができませんでした,
Document Links Row #{0}: Invalid doctype or fieldname.,documents links row＃{0}：無効なdoctypeまたはfieldname。,
Document Links Row #{0}: Parent DocType is mandatory for internal links,ドキュメントリンク行＃{0}：親doctypeは内部リンクに必須です,
Document Links Row #{0}: Table Fieldname is mandatory for internal links,ドキュメントリンク行＃{0}：テーブルフィールド名は内部リンクに必須です,
Document Name,ドキュメント名,
Document Name must be a string,ドキュメント名は文字列でなければなりません,
Document Naming Rule,ドキュメントネーミングルール,
Document Naming Rule Condition,ドキュメントネーミングルール条件,
Document Naming Settings,命名設定を文書化します,
Document Queued,ドキュメントキュー,
Document Restoration Summary,ドキュメントの修復概要,
Document Restored,ドキュメントが復元されました,
Document Saved,ドキュメントが保存されました,
Document Share,ドキュメント共有,
Document Share Key,ドキュメント共有キー,
Document Share Key Expiry (in Days),ドキュメント共有キーの有効期限（日数）,
Document Share Report,ドキュメント共有レポート,
Document States,文書の状態,
Document Status,ドキュメントステータス,
Document Tag,ドキュメントタグ,
Document Title,ドキュメントタイトル,
Document Type,ドキュメントタイプ,
Document Type and Function are required to create a number card,ナンバーカードを作成するには、ドキュメントの種類と機能が必要です,
Document Type is not importable,ドキュメントタイプはインポートできません,
Document Type is not submittable,ドキュメントタイプは提出できません,
Document Type to Track,追跡するドキュメントタイプ,
Document Type {0} has been repeated.,ドキュメントタイプ{0}が繰り返されました。,
Document Types,ドキュメントタイプ,
Document Types (Select Permissions Only),ドキュメントタイプ（許可のみを選択）,
Document Types and Permissions,ドキュメントの種類と権限,
Document Unlocked,ドキュメントのロックが解除されます,
Document follow is not enabled for this user.,ドキュメントフォローは、このユーザーには有効になりません。,
Document has been cancelled,ドキュメントがキャンセルされました,
Document has been submitted,ドキュメントが提出されました,
Document is in draft state,ドキュメントはドラフト状態にあります,
Document is only editable by users with role,ドキュメントは、役割を持つユーザーによってのみ編集可能です,
Document not Relinked,ドキュメントは再リンクされていません,
Document renamed from {0} to {1},{0}から{1}に変更されたドキュメント,
Document renaming from {0} to {1} has been queued,{0}から{1}へのドキュメントの名前の変更がキューになっています,
Document type is required to create a dashboard chart,ダッシュボードチャートを作成するには、ドキュメントタイプが必要です,
Document {0} Already Restored,document {0}既に復元されています,
Document {0} has been set to state {1} by {2},document {0}は{2}によって{1}の状態に設定されています,
Document {0} {1} does not exist,document {0} {1}は存在しません,
Documentation,ドキュメント,
Documentation Link,ドキュメントリンク,
Documentation URL,ドキュメントURL,
Documents,ドキュメント,
Documents restored successfully,ドキュメントは正常に復元されました,
Documents that failed to restore,復元に失敗したドキュメント,
Documents that were already restored,既に復元されたドキュメント,
Domain,ドメイン,
Domain Name,ドメイン名,
Domain Settings,ドメイン設定,
Domains HTML,ドメインHTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",htmlは＆lt; script＆gt;のようなHTMLタグをエンコードしないでくださいまたは＆ltのようなキャラクター。または＆gt;、彼らはこの分野で意図的に使用できるので,
Don't Import,インポートしないでください,
Don't Override Status,ステータスをオーバーライドしないでください,
Don't Send Emails,メールを送信しないでください,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",＆lt; script＆gt;のようなHTMLタグをエンコードしないでくださいまたは＆ltのようなキャラクター。または＆gt;、彼らはこの分野で意図的に使用できるので,
Don't have an account?,アカウントを持っていませんか？,
Done,終わり,
Donut,ドーナツ,
Double click to edit label,ダブルクリックしてラベルを編集します,
Download,ダウンロード,
Download Backups,バックアップをダウンロードします,
Download Data,データをダウンロードします,
Download Files Backup,ファイルのバックアップをダウンロードします,
Download Link,ダウンロードリンク,
Download PDF,PDFをダウンロードします,
Download Report,レポートをダウンロードします,
Download Template,テンプレートをダウンロードします,
Download Your Data,データをダウンロードしてください,
Download as CSV,CSVとしてダウンロードします,
Download vCard,Vcardをダウンロードします,
Download vCards,VCARDをダウンロードします,
Dr,博士,r
Draft,草案,
Drag,ドラッグ,
Drag & Drop a section here from another tab,ここに別のタブからセクションをドラッグアンドドロップします,
Drag and drop files here or upload from,ここにファイルをドラッグアンドドロップするか、アップロードします,
Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,列をドラッグして順序を設定します。列幅はパーセンテージに設定されています。総幅は100を超えてはなりません。赤でマークされた列は削除されます。,
Drag elements from the sidebar to add. Drag them back to trash.,サイドバーから要素をドラッグして追加します。それらをゴミに戻します。,
Drag to add state,ドラッグして状態を追加します,
Drop files here,ここにファイルをドロップします,
Dropdowns,ドロップダウン,
Due Date,期日,
Due Date Based On,に基づく期日,
Duplicate,重複,
Duplicate Entry,重複するエントリ,
Duplicate Filter Name,重複したフィルター名,
Duplicate Name,重複した名前,
Duplicate Row,重複する行,
Duplicate current row,現在の行を複製します,
Duplicate field,重複フィールド,
Duration,間隔,
Dynamic,動的,
Dynamic Filters,動的フィルター,
Dynamic Filters JSON,動的フィルターJSON,
Dynamic Filters Section,動的フィルターセクション,
Dynamic Link,動的リンク,
Dynamic Report Filters,動的レポートフィルター,
Dynamic Route,動的ルート,
Dynamic Template,動的テンプレート,
ESC,ESC,
Edit,編集,
Edit Address in Form,アドレスをフォームで編集します,
Edit Auto Email Report Settings,自動メールレポートの設定を編集します,
Edit Chart,チャートを編集します,
