Document {0} has been set to state {1} by {2},"Belge {0} , {2} tarafından {1} durumuna ayarlandı",
Document {0} {1} does not exist,Belge {0} {1} mevcut değil,
Documentation,Dökümantasyon,
Documentation Link,Dökümantasyon Bağlantısı,
Documentation URL,Dökümantasyon Bağlantısı,
Documents,Belgeler,
Documents restored successfully,Belgeler başarıyla geri yüklendi,
Documents that failed to restore,Geri yüklenemeyen belgeler,
Documents that were already restored,Belgeler zaten geri yüklenmiş,
Domain,Alan Adı,
Domain Name,Etki Alanı Adı,
Domain Settings,Etki Alanı Ayarları,
Domains HTML,Alan Adları HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field"," HTML etiketlerini &lt;script&gt; gibi veya sadece &lt; ve &gt; gibi karakterleri kodlamayın, çünkü bunlar bu alanda kasıtlı olarak kullanılabilir",
Don't Import,İçe Aktarma,
Don't Override Status,Durumu Değiştirme,
Don't Send Emails,E-Posta Gönderme,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field"," HTML etiketlerini &lt;script&gt; gibi veya sadece &lt; ve &gt; gibi karakterleri kodlamayın, çünkü bunlar bu alanda kasıtlı olarak kullanılabilir",
Don't have an account?,Hesabınız yok mu?,
Done,Bitti,
Donut,Donut,
Double click to edit label,Etiketi düzenlemek için çift tıklayın,
Download,İndir,
Download Backups,Yedekleri İndir,
Download Data,Veriyi İndir,
Download Files Backup,Dosya Yedeklerini İndir,
Download Link,İndirme linki,
Download PDF,PDF İndir,
Download Report,Raporu İndir,
Download Template,Şablonu İndir,
Download Your Data,Verilerinizi İndirin,
Download vCard,vCard İndir,
Download vCards,vCard'ları İndirin,
Dr,Borç,r
Draft,Taslak,
Drag,Sürükle,
Drag & Drop a section here from another tab,Başka bir sekmeden buraya bir bölümü sürükleyip bırakın,
Drag and drop files here or upload from,Dosyaları buraya sürükleyip bırakın veya şuradan yükleyin,
Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,Sırayı ayarlamak için sütunları sürükleyin. Sütun genişliği yüzde olarak ayarlanır. Toplam genişlik 100'den fazla olmamalıdır. Kırmızıyla işaretlenen sütunlar kaldırılacaktır.,
Drag elements from the sidebar to add. Drag them back to trash.,Eklemek istediğiniz öğeleri kenar çubuğundan sürükleyin. Onları çöp kutusuna geri sürükleyin.,
Drag to add state,Durum eklemek için sürükleyin,
Drop files here,Dosyaları buraya sürükleyin,
Dropdowns,Açılır Menüler,
Due Date,Termin Tarihi,
Due Date Based On,Vade Tarihine göre,
Duplicate,Kopyala,
Duplicate Entry,Yinelenen Giriş,
Duplicate Filter Name,Yinelenen Filtre Adı,
Duplicate Name,Çoklu İsim,
Duplicate Row,Satırı Çoğalt,
Duplicate current row,Mevcut satırı çoğalt,
Duplicate field,Alanı çoğalt,
Duration,Süre,
Dynamic,Dinamik,
Dynamic Filters,Dinamik Filtreler,
Dynamic Filters JSON,Dinamik JSON Filtreleri,
Dynamic Filters Section,Dinamik Filtre Seçimi,
Dynamic Link,Dinamik Bağlantı,
Dynamic Report Filters,Dinamik Rapor Filtreleri,
Dynamic Route,Dinamik Rota,
Dynamic Template,Dinamik Şablon,
ESC,ESC,
Edit,Düzenle,
Edit Address in Form,Formda Adresi Düzenle,
Edit Auto Email Report Settings,Otomatik E-posta Raporu Ayarlarını Düzenle,
Edit Chart,Grafiği Düzenle,
Edit Custom Block,Özel Bloğu Düzenle,
Edit Custom HTML,HTML Kodunu Düzenle,
Edit DocType,DocType Düzenle,
Edit Existing,Düzenle,
Edit Filters,Filtreleri Düzenle,
Edit Footer,Altbilgiyi Düzenle,
Edit Format,Formatı Düzenle,
Edit Full Form,Tam Sayfa Düzenle,
Edit HTML,HTML Düzenle,
Edit Header,Başlığı Düzenle,
Edit Heading,Başlığı Düzenle,
Edit Letter Head,Antetli Kağıdı Düzenle,
Edit Links,Bağlantı Düzenle,
Edit Number Card,Veri Kartını Düzenle,
Edit Onboarding,Modül Tanıtımı Düzenle,
Edit Print Format,Yazıcı Formatını Güncelle,
Edit Profile,Profili Düzenle,
Edit Properties,Özellikleri Düzenle,
Edit Quick List,Hızlı Listeyi Düzenle,
Edit Shortcut,Kısayolu Düzenle,
Edit Values,Değerleri Düzenle,
Edit mode,Düzenleme Modu,
Edit the {0} Doctype,{0} DocType'ı Düzenle,
Edit to add content,İçerik eklemek için düzenle,
Edit your workflow visually using the Workflow Builder.,İş Akışı Oluşturucu'yu kullanarak iş akışınızı görsel olarak düzenleyin.,
Edit {0},{0} Düzenle,
Editable Grid,Düzenlenebilir Tablo,
Editing Row,Satır Düzenleme,
Editing {0},{0} Düzenleniyor,
Eg. smsgateway.com/api/send_sms.cgi,Örn. smsgateway.com/api/send_sms.cgi,
Element Selector,Element Seçici,
Email,E-posta,
Email Account,E-posta Hesabı,
Email Account Disabled.,E-posta Hesabı Devre Dışı Bırakıldı.,
Email Account Name,E-posta Hesap Adı,
Email Account added multiple times,E-posta Hesabı birden çok kez eklendi,
Email Account not setup. Please create a new Email Account from Settings > Email Account,E-posta Hesabı ayarlanmamış. Lütfen Ayarlar > E-posta Hesabı bölümünden yeni bir E-posta Hesabı oluşturun,
Email Address,E-posta Address,
Email Address whose Google Contacts are to be synced.,Google Kişileri senkronize edilecek E-posta Adresi.,
Email Addresses,E-posta Adresleri,
Email Domain,E-posta Etki Alanı,
Email Flag Queue,E-posta Bayrak Kuyruğu,
Email Footer Address,E-posta Alt Bilgi Adresi,
Email Group,E-posta Grubu,
Email Group Member,E-posta Grubu Üyesi,
Email Header,E-posta Başlığı,
Email ID,E-Posta ID,
Email IDs,E-Posta ID'leri,
Email Id,E-Posta ID,
Email Inbox,E-posta Gelen Kutusu,
Email Queue,E-posta Kuyruğu,
Email Queue Recipient,E-posta Özeti Alıcısı,
Email Queue flushing aborted due to too many failures.,Çok fazla hata nedeniyle E-posta Kuyruğu temizleme işlemi iptal edildi.,
Email Queue records.,E-posta Kuyruğu kayıtları.,
Email Reply Help,E-posta Yanıtlama Yardımı,
Email Retry Limit,E-posta Yeniden Deneme Limiti,
Email Rule,E-posta Kuralı,
Email Sent,E-posta Gönderildi,
Email Settings,E-posta Ayarları,
Email Signature,E-posta İmzası,
Email Status,E-posta Durumu,
Email Sync Option,E-posta Senkronizasyon Seçeneği,
Email Template,E-Posta Şablonu,
Email Threads on Assigned Document,Atanan Belgedeki Konuları E-postayla Gönder,
Email To,E-posta Alıcısı,
Email Unsubscribe,E-posta Aboneliğini İptal Et,
Email has been marked as spam,E-posta spam olarak işaretlendi,
Email has been moved to trash,E-posta çöp kutusuna taşındı,
Email not sent to {0} (unsubscribed / disabled),E-posta {0} adresine gönderilemedi (abonelikten çıktı / devre dışı bırakıldı),
Email not verified with {0},E-posta {0} ile doğrulanmadı,
Emails,E-postalar,
Emails Pulled,E-postalar Çekildi,
Emails are already being pulled from this account.,E-postalar zaten bu hesaptan çekiliyor.,
Emails are muted,E-postalar sessize alındı,
Emails will be sent with next possible workflow actions,E-postalar bir sonraki olası iş akışı eylemleriyle birlikte gönderilecektir,
Embed code copied,Gömülü kod kopyalandı,
Empty column,Boş sütun,
Enable,Etkinleştir,
Enable Address Autocompletion,Adres Otomatik Tamamlamayı Etkinleştir,
Enable Allow Auto Repeat for the doctype {0} in Customize Form,Formu Özelleştir'de {0} doctype için Otomatik Tekrara İzin Ver'i etkinleştirin,
Enable Auto Reply,Otomatik Cevabı Etkinleştir,
Enable Automatic Linking in Documents,Belgelerde Otomatik Bağlamayı Etkinleştir,
Enable Comments,Yorumları Etkinleştir,
Enable Email Notification,E-posta Bildirimini Etkinleştir,
Enable Email Notifications,E-posta Bildirimlerini Aç,
Enable Google API in Google Settings.,Google Ayarları’nda Google API’yi etkinleştirin.,
Enable Google indexing,Google indekslemeyi etkinleştir,
Enable Incoming,Geleni Etkinleştir,
Enable Onboarding,Modül Tanıtımını Aç,
Enable Outgoing,Gideni Etkinleştir,
Enable Password Policy,Şifre Politikasını Etkinleştir,
Enable Prepared Report,Hazırlanan Raporu Etkinleştir,
Enable Print Server,Yazdırma Sunucusunu Etkinleştir,
Enable Push Notification Relay,Anlık Bildirim Gecikmesini Etkinleştir,
Enable Raw Printing,Stil Olmadan Yazdır,
Enable Report,Raporu Etkinleştir,
Enable Scheduled Jobs,Zamanlanmış İşleri Etkinleştir,
Enable Scheduler,Zamanlayıcıyı Etkinleştir,
Enable Security,Güvenliği Etkinleştir,
Enable Social Login,Sosyal Medya ile Girişi Etkinleştir,
Enable Social Sharing,Sosyal Medya Paylaşımını Etkinleştir,
Enable Tracking Page Views,Sayfa Görüntülemelerini İzlemeyi Etkinleştir,
Enable Two Factor Auth,2 Adımlı Doğrulamayı Aç,
Enable developer mode to create a standard Print Template,Standart bir Yazdırma Şablonu oluşturmak için geliştirici modunu etkinleştirin,
Enable developer mode to create a standard Web Template,Standart bir Yazdırma Şablonu oluşturmak için geliştirici modunu etkinleştirin,
Enable email notification for any comment or likes received on your Blog Post.,Blog Yazınıza gelen herhangi bir yorum veya beğeni için e-posta bildirimini etkinleştirin.,
Enable in-app website tracking,Uygulama içi web sitesi izlemeyi etkinleştirin,
Enabled,Etkin,
Enabled Scheduler,Zamanlayıcıyı Etkinleştir,
Enabled email inbox for user {0},{0} kullanıcısı için e-posta gelen kutusu etkinleştirildi,
Enables Calendar and Gantt views.,Takvim ve Gantt görünümü aktif eder.,
Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,"Gelen bir e-posta hesabında otomatik yanıtı etkinleştirmek, senkronize edilen tüm e-postalara otomatik yanıtlar gönderecektir. Devam etmek istiyor musunuz?",
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved.",Firebase Cloud Messaging aracılığıyla tüm yüklü uygulamalar için anında bildirimler göndermek üzere sitenizi merkezi bir geçiş sunucusuna kaydeder. Bu sunucu yalnızca kullanıcı belirteçlerini ve hata günlüklerini saklar ve hiçbir mesaj kaydedilmez.,
"Enabling this will register your site on a central relay server to send push notifications for all installed apps through Firebase Cloud Messaging. This server only stores user tokens and error logs, and no messages are saved. ",Firebase Cloud Messaging aracılığıyla tüm yüklü uygulamalar için anında bildirimler göndermek üzere sitenizi merkezi bir geçiş sunucusuna kaydeder. Bu sunucu yalnızca kullanıcı belirteçlerini ve hata günlüklerini saklar ve hiçbir mesaj kaydedilmez. ,
Enabling this will submit documents in background,Etkinleştirilirse belgeler arka planda gönderilir.,
Encrypt Backups,Yedeklemeleri Şifrele,
Encryption key is in invalid format!,Şifreleme anahtarı geçersiz formatta!,
Encryption key is invalid! Please check site_config.json,Şifreleme anahtarı geçersiz! Lütfen site_config.json dosyasını kontrol edin.,
End,Bitir,
End Date,Bitiş Tarihi,
End Date Field,Bitiş Tarihi Alanı,
End Date cannot be before Start Date!,"Bitiş Tarihi, Başlangıç Tarihi'nden önce olamaz!",
Ended At,Bitiş,
Endpoints,uç noktalar,
Ends on,Bitiş,
Energy Point,Tecrübe Puanı,
Enqueued By,Sıraya Alındı,
Ensure the user and group search paths are correct.,Kullanıcı ve grup arama yollarının doğru olduğundan emin olun.,
Enter Client Id and Client Secret in Google Settings.,Google Ayarları'na İstemci Kimliği ve İstemci Gizli Anahtarını girin.,
Enter Code displayed in OTP App.,OTP Uygulamasında görüntülenen Kodu girin.,
Enter Email Recipient(s),E-Posta alıcılarını girin,
Enter Form Type,Form Türünü Girin,
Enter Value,Değer Girin,Title of prompt dialog
Enter a name for this {0},{0} için bir ad girin,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Varsayılan değer alanlarını (anahtarları) ve değerleri girin. Bir alan için birden çok değer eklerseniz, ilki seçilir. Bu varsayılanlar, ""eşleşme"" izin kurallarını ayarlamak için de kullanılır. Alanların listesini görmek için ""Formu Özelleştir""e gidin.",
Enter folder name,Klasör adını girin,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Buraya statik URL parametrelerini girin (Örn. gönderen=ERPNext, kullanıcıadı=ERPNext, şifre=1234 vb.)",
Enter url parameter for message,Mesaj için url parametresini girin,
Enter your password,Şifrenizi Girin,
Entity Name,Varlık Adı,
Entity Type,Varlık Türü,
Equals,Eşittir,
Error,Hata,
Error Log,Hata Günlüğü,
Error Message,Hata Mesajı,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","QZ Tray Uygulamasına bağlanırken hata oluştu...<br><br> Raw Yazdırma özelliğini kullanmak için QZ Tray uygulamasının yüklü ve çalışır durumda olması gerekir.<br><br><a target=""_blank"" href=""https://qz.io/download/"">QZ Tray'i indirmek ve yüklemek için buraya tıklayın</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Raw Yazdırma hakkında daha fazla bilgi edinmek için buraya tıklayın</a>.",
Error connecting via IMAP/POP3: {e},IMAP/POP3 üzerinden bağlanırken hata oluştu: {e},
Error connecting via SMTP: {e},SMTP üzerinden bağlanırken hata oluştu: {e},
Error has occurred in {0},{0} adresinde hata oluştu,
Error in Client Script,İstemci Komut Dosyasında Hata,
Error in Client Script.,İstemci Komut Dosyasında Hata.,
Error in Header/Footer Script,Üstbilgi/Altbilgi Kodunda Hata,
Error in Notification,Hata Bildirimi,
Error in print format on line {0}: {1},{0} satırındaki yazdırma biçiminde hata: {1},
Error while connecting to email account {0},E-posta hesabına bağlanırken hata oluştu {0},
Error while evaluating Notification {0}. Please fix your template.,{0} Bildirim değerlendirilirken hata oluştu. Lütfen şablonunuzu düzeltin.,
Error: Data missing in table {0},Hata: {0} tablosunda veri eksik,
Error: Value missing for {0}: {1},Hata: {0} için değer eksik: {1},
Error: {0} Row #{1}: Value missing for: {2},Hata: {0} Satır #{1}: {2} için değer eksik,
Errors,Hatalar,
Event,Etkinlik,
Event Category,Etkinlik Kategorisi,
Event Frequency,Etkinlik Sıklığı,
Event Participants,Etkinlik Katılımcıları,
Event Reminders,Etkinlik Hatırlatıcıları,
Event Synced with Google Calendar.,Etkinlik Google Takvim ile senkronize edildi.,
Event Type,Etkinlik Türü,
Events,Etkinlikler,
Events in Today's Calendar,Bugünün Takvimindeki Etkinlikler,
Everyone,Herkes,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Örneğin: ""colors"": [""#d1d8dd"", ""#ff5858""]",
Exact Copies,Birebir Kopyalar,
Example,Örnek,
"Example: ""/desk""","Örnek: ""/desk""",
Example: #Tree/Account,Örnek: #Ağaç/Hesap,
Example: 00001,Örnek: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,"Örnek: Bunu 24:00 olarak ayarlamak, 24:00 saat boyunca aktif olmayan bir kullanıcının oturumunu kapatır.",
Example: {{ subject }},Örnek: {{ subject }},
Excel,Excel,
Excellent,Mükemmel,
Exception,İstisna,
Execute,Çalıştır,
Execute Console script,Konsol Betiğini Çalıştır,
Executing...,Çalıştırılıyor...,
Execution Time: {0} sec,Oluşturma Süresi: {0} sn,
Executive,E,
Existing Role,Mevcut Rol,
Expand,Genişlet,
Expand All,Tümünü Genişlet,
Experimental,Deneysel,
Expert,Uzman,
Expiration time,Geçerlilik süresi,
Expire Notification On,Sona Erme Bildirimi Açık,
Expired,Süresi Doldu,
Expires In,Sona Erme Tarihi,
Expires On,Sona Erme Tarihi,
Expiry time of QR Code Image Page,QR Kod Resim Sayfasının Sona Erme Süresi,
Export,Dışarı Aktar,
Export 1 record,1 kaydı dışa aktar,
Export Custom Permissions,Özel İzinleri Dışa Aktar,
Export Customizations,Özelleştirmeleri Dışarı Aktar,
Export Data,Dışarı Aktar,
Export Errored Rows,Hatalı Satırları Dışa Aktar,
Export From,Dışa Aktar,
Export Import Log,İçeri ve Dışarı Aktarma Günlüğü,
Export Type,Dışa Aktarma Türü,
Export all matching rows?,Eşleşen tüm satırlar dışarı aktarılsın mı?,
Export all {0} rows?,Tüm {0} satırları dışarı aktarılacak?,
Export as zip,Zip olarak dışa aktar,
Export not allowed. You need {0} role to export.,İhracata izin verilmiyor. Vermek {0} rolü gerekir.,
Export the data without any header notes and column descriptions,Verileri herhangi bir başlık notu ve sütun açıklaması olmadan dışa aktarın,
Export without main header,Ana başlık olmadan dışa aktar,
Export {0} records,{0} kayıtlarını dışa aktar,
Exported permissions will be force-synced on every migrate overriding any other customization.,"Dışa aktarılan izinler, diğer tüm özelleştirmeleri geçersiz kılarak her geçişte zorla senkronize edilecektir.",
Expose Recipients,Alıcıları Göster,
Expression,İfade,
"Expression, Optional","İfade, İsteğe Bağlı",
External Link,Dış Bağlantı,
Extra Parameters,Ekstra Parametreler,
Facebook,Facebook,
Fail,Başarısız,
Failed,Başarısız,
Failed Emails,Başarısız E-postalar,
Failed Job Count,Başarısız İş Sayısı,
Failed Jobs,Başarısız İşler,
Failed Logins (Last 30 days),Başarısız Girişler (Son 30 gün),
Failed Transactions,Başarısız İşlemler,
Failed to aquire lock: {}. Lock may be held by another process.,Kilit alınamadı: {}. Kilit başka bir işlem tarafından tutuluyor olabilir.,
Failed to change password.,Parola değiştirme başarısız oldu.,
Failed to complete setup,Kurulum tamamlanamadı,
Failed to connect to server,Sunucuya bağlanılamadı,
Failed to delete {0} documents: {1},{0} belge silinemedi: {1},
Failed to enable scheduler: {0},Zamanlayıcı etkinleştirilemedi: {0},
Failed to evaluate conditions: {},Koşullar değerlendirilemedi: {},
Failed to export python type hints,Python türü ipuçlarını dışa aktarma başarısız oldu,
Failed to generate names from the series,Seriden adlar oluşturulamadı,
Failed to generate preview of series,Serinin önizlemesi oluşturulamadı,
Failed to get method for command {0} with {1},{1} ile {0} komutu için geçerli method alınamadı,
Failed to get site info,Site bilgisi alınamadı,
"Failed to import virtual doctype {}, is controller file present?","Sanal belge türü {} içe aktarılamadı, denetleyici dosyası mevcut mu?",
Failed to optimize image: {0},Görüntü optimize edilemedi: {0},
Failed to render message: {},Mesaj oluşturulamadı: {},
Failed to render subject: {},Konu işlenemedi: {},
Failed to request login to Frappe Cloud,Frappe Cloud'da oturum açma isteği başarısız oldu,
Failed to send email with subject:,E-posta Gönderilemedi:,
Failed to send notification email,Bildirim e-postası gönderilemedi,
Failed to update global settings,Genel ayarlar güncellenemedi,
Failing Scheduled Jobs (last 7 days),Başarısız Zamanlanmış İşler (Son 7 Gün),
Failure,Başarısız,
Failure Rate,Başarısızlık Oranı,
FavIcon,Favicon,
Fax,Faks,
Featured,Öne Çıkan,
Feedback,Geri Bildirim,
Female,Kadın,
Fetch From,Şuradan Getir,
Fetch Images,Resimleri Getir,
Fetch on Save if Empty,Boşsa Kaydederken Getir,
Fetching default Global Search documents.,Varsayılan Global Arama belgeleri getiriliyor.,
Field,Alan,
"Field ""route"" is mandatory for Web Views","""Rota"" alanı Web Görünümleri için zorunludur",
"Field ""title"" is mandatory if ""Website Search Field"" is set.","""Web Sitesi Arama Alanı"" ayarlanmışsa ""başlık"" alanı zorunludur.",
"Field ""value"" is mandatory. Please specify value to be updated","""Değer"" alanı zorunludur. Lütfen güncellenecek değeri belirtin",
Field Description,Alan Açıklaması,
Field Missing,Alan Eksik,
Field Name,Alan Adı,
Field Template,Alan Şablonu,
Field Type,Alan Türü,
Field not permitted in query,Sorgu sırasında alan yetkilendirilmesinde hata oluştu,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","İşlemin İş Akışı Durumunu gösteren alan (alan mevcut değilse, gizli yeni bir Özel Alan oluşturulur)",
Field to Track,Takip Edilecek Alan,
Field type cannot be changed for {0},Alan türü {0} için değiştirilemez,
Field {0} does not exist on {1},{0} alanı {1} üzerinde mevcut değil,
Field {0} is referring to non-existing doctype {1}.,{0} alanı varolmayan {1} doctype ile referansa sahip.,
Field {0} not found.,{0} alanı bulunamadı.,
Field {0} on document {1} is neither a Mobile number field nor a Customer or User link,{1} belgesindeki {0} alanı ne bir Cep telefonu numarası alanı ne de bir Müşteri veya Kullanıcı bağlantısıdır,
Fieldname,Alan,
Fieldname '{0}' conflicting with a {1} of the name {2} in {3},DocType Alanı  '{0}' {3}içinde {2} adında bir {1} ile çakışıyor,
Fieldname called {0} must exist to enable autonaming,Otomatik adlandırmayı etkinleştirmek için {0} adlı bir alan bulunmalıdır,
Fieldname is limited to 64 characters ({0}),Alan ismi 64 karakterle sınırılıdır ({0}),
Fieldname not set for Custom Field,Özel Alan için DocType Alanı ayarlanmamış,
Fieldname {0} is restricted,Alan ismi {0} kısıtlanmıştır,
Fields,Alanlar,
Fields Multicheck,Alanlar Çoklu Kontrol,
Fields `file_name` or `file_url` must be set for File,Dosya için `file_name` veya `file_url` alanları ayarlanmalıdır,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Virgülle ayrılmış alanlar, arama çubuğunda ""Arama Ölçütü"" listesine eklenir.",
Fieldtype,Alan Türü,
File,Dosya,
File '{0}' not found,<b>{0}</b> İsimli Dosya Bulunamadı,
File Information,Dosya Bilgisi,
File Manager,Dosya Yöneticisi,
File Name,Dosya İsmi,
File Size,Dosya Boyutu,
File Storage,Dosya Depolama,
File Type,Dosya Türü,
File URL,Dosya Adresi,
File backup is ready,Dosya yedeklemesi hazır,
File name cannot have {0},Dosya adı {0} olamaz,
File not attached,Dosya eklenmedi,
File size exceeded the maximum allowed size of {0} MB,Dosya boyutu izin verilen maksimum boyutu aştı {0} MB,
File too big,Dosya boyutu çok büyük,
File type of {0} is not allowed,{0} dosya türüne izin verilmiyor,
File {0} does not exist,{0} dosyası mevcut değil,
Files,Dosyalar,
Filter,Filtre,
Filter By,Filtre,
Filter Data,Veri Filtresi,
Filter List,Filtre Listesi,
Filter Meta,Veri Filtresi,
Filter Name,Filtre Adı,
Filter Values,Filtre Değerleri,
Filter...,Filtre...,
Filtered By,Filtre,
Filtered Records,Filtrelenmiş Kayıtlar,
"Filtered by ""{0}""","""{0}"" tarafından filtrelendi",
Filters,Filtreler,
Filters Configuration,Filtre Yapılandırması,
Filters Display,Filtreler Ekranı,
Filters JSON,JSON Filtreleri,
Filters Section,Filtre Seçimi,
Filters applied for {0},Filtreler {0} için Uygulandı,
Filters saved,Filtreler kaydedildi,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filtrelere <code>filtreleri</code>aracılığıyla erişilebilir. <br><br>Çıktıyı <code>result = [result]</code>olarak veya eski stil için <code>data = [columns], [result]</code>olarak gönderin.",
Filters {0},Filtreler {0},
Filters:,Filtreler:,
Find '{0}' in ...,... içinde '{0}' öğesini bulun.,
Find {0} in {1},{1} değerini {0} içinde bulabilirsiniz.,
Finished,Tamamlandı,
Finished At,Bitiş Zamanı,
First Day of the Week,Hafta Başlangıcı,
First Name,Adı,
First Success Message,İlk Başarı Mesajı,
First Transaction,İlk İşlem,
First data column must be blank.,İlk veri sütunu boş olmalıdır.,
First set the name and save the record.,Önce adı belirleyin ve kaydedin.,
Fit,Sığdır,
Flag,Bayrak,
Float,Ondalık,
Float Precision,Ondalık Yuvarlama,
Folder,Klasör,
Folder Name,Klasör Adı,
Folder name should not include '/' (slash),Klasör adı '/' (eğik çizgi) içermemelidir,
Folder {0} is not empty,{0} klasörü boş değil,
Folio,Folio,
Follow,Takip Et,
Followed by,Takip Eden,
Following Report Filters have missing values:,Aşağıdaki Rapor Filtrelerindeki değerler eksik:,
Following fields are missing:,Aşağıdaki alanlar eksik:,
Following fields have invalid values:,Aşağıdaki alanlarda geçersiz değerler bulunmaktadır:,
Following fields have missing values,Aşağıdaki alanlarda eksik değerler bulunuyor,
Following fields have missing values:,Aşağıdaki alanlarda eksik değerler bulunmaktadır:,
Font,Yazı Tipi,
Font Properties,Yazı Tipi Özellikleri,
Font Size,Yazı Boyutu,
Fonts,Yazı Tipleri,
Footer,Alt Bilgi,
"Footer ""Powered By""","Alt Bilgi ""Tarafından desteklenmektedir""",
Footer Content,Footer İçeriği,
Footer Details,Altbilgi Ayrıntıları,
Footer HTML,Altbilgi HTML,
Footer Image,Alt Bilgi Resmi,
Footer Items,Altbilgi Öğeleri,
Footer Logo,Altbilgi Logo,
Footer Script,Altbilgi Komut Dosyası,
Footer Template,Altbilgi Şablonu,
Footer Template Values,Altbilgi Şablonu Değerleri,
Footer might not be visible as {0} option is disabled</div>,{0} seçeneği devre dışı bırakıldığı için altbilgi görünmeyebilir</div>,
Footer will display correctly only in PDF,Altbilgi yalnızca PDF'de doğru şekilde görüntülenecektir,
For DocType,DocType İçin,
For DocType Link / DocType Action,DocType Bağlantısı / DocType Eylemi için,
For Document,Belge İçin,
For Document Type,Belge Türü İçin,
For Example: {} Open,Örnek: {} Aktif,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Bağlantılar için DocType'ı aralık olarak girin.
Seçim için, her biri yeni bir satırda olmak üzere Seçenekler listesini girin.",
For User,Kullanıcı,
For Value,Değer İçin,
"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).","Karşılaştırmak için >5, <10 veya =324 kullanın. Örneğin 5-10 arasındaki değerleri göstermek için, 5:10 kullanın.",
For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"Örneğin INV004'ü iptal edip değiştirirseniz bu yeni bir INV004-1 belgesi haline gelir. Bu, her değişikliği takip etmenize yardımcı olur.",
For example:,Örnek:,
"For example: If you want to include the document ID, use {0}",Örnek: Belge kimliğini eklemek istiyorsanız {0} kullanın,
For example: {} Open,Örnek: {} Aktif,
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Yardım için <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">İstemci Komut Dosyası API'si ve Örnekler</a> bölümüne bakın",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","Daha Fazla Bilgi İçin, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">Tıklayın</a>.",
"For more information, {0}.","Daha fazla bilgi için, {0}.",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com",Birden fazla adres için adresi farklı satırlara girin. örneğin test@test.com ⏎ test1@test.com,
"For updating, you can update only selective columns.",Yalnızca seçili sütunları güncelleştirebilirsiniz.,
For {0} at level {1} in {2} in row {3},{0} için {1} düzeyinde {2} içinde {3} satırında,
Force,Zorla,
Force Re-route to Default View,Varsayılan Görünüme Yeniden Yönlendirmeyi Zorla,
Force Stop job,İşi Durdurmaya Zorla,
Force User to Reset Password,Kullanıcıyı Şifresini Değiştirmesi İçin Zorla,
Force Web Capture Mode for Uploads,Yüklemeler İçin Web Yakalama Modunu Zorla,
Forgot Password?,Şifremi Unuttum,
Form,Form,
Form Builder,Form Oluşturucu,
Form Settings,Form Ayarları,
Form Tour,Form Turu,
Form Tour Step,Form Tur Adımı,
Format,Biçim,
Format Data,Veriyi Biçimlendir,
Forward,İlet,
Forward To Email Address,E-posta Adresine İlet,
Fraction,Kesir,
Fraction Units,Kesir Birimleri,
Frappe,ERP,
Frappe Framework,Frappe Framework,
Frappe Light,Açık Tema,
Frappe Mail,Frappe Mail,
Frappe Mail OAuth Error,Frappe Mail OAuth Hatası,
Frappe Mail Site,Frappe Mail Sitesi,
